-0.092	0	0.092	-0.011	0	0.099	0.00109	0.01089	0	0.09899	5.6804E-4	-0.00375	0	0.092	0.03751	0	0	0	0	0	0	0	0
-0.112	0	0.092	-0.011	0	0.099	7.92759E-4	0.011	0	0.099	4.30712E-4	-0.00339	0	0.092	0.02825	0	0	0	0	0	0	0	0
-0.032	0	0.096	-0.01111	0	0.09898	0.00607	0.01089	0	0.09899	0.00135	-0.00836	0	0.096	0.06576	0	0	0	0	0	0	0	0
-0.052	0	0.096	-0.01111	0	0.09899	0.00238	0.01089	0	0.09899	0.00106	-0.00799	0	0.096	0.02823	0	0	0	0	0	0	0	0
-0.072	0	0.096	-0.01111	0	0.09899	0.00135	0.01089	0	0.099	8.2397E-4	-0.00775	0	0.096	0.0169	0	0	0	0	0	0	0	0
-0.092	0	0.096	-0.01111	0	0.099	8.98876E-4	0.01089	0	0.099	6.55431E-4	-0.00751	0	0.096	0.0116	0	0	0	0	0	0	0	0
-0.112	0	0.096	-0.01111	0	0.099	6.49189E-4	0.01089	0	0.099	5.36829E-4	-0.00739	0	0.096	0.00853	0	0	0	0	0	0	0	0
-0.032	0	0.099	-0.011	0	0.099	0.00962	0.011	0	0.099	0.00137	-0.00848	0	0.099	0.00412	0	0	0	0	0	0	0	0
-0.052	0	0.099	-0.011	0	0.099	0.00363	0.011	0	0.099	0.00104	-0.00836	0	0.099	0.00185	0	0	0	0	0	0	0	0
-0.072	0	0.099	-0.011	0	0.099	0.00203	0.011	0	0.099	7.92759E-4	-0.00824	0	0.099	0.0011	0	0	0	0	0	0	0	0
-0.092	0	0.099	-0.011	0	0.099	0.00134	0.011	0	0.099	6.30462E-4	-0.00824	0	0.099	7.55306E-4	0	0	0	0	0	0	0	0
-0.112	0	0.099	-0.011	0	0.099	9.61298E-4	0.011	0	0.099	5.1186E-4	-0.00811	0	0.099	5.55556E-4	0	0	0	0	0	0	0	0
